953,815,1950,866,1183,759,1570,801,428,734,2390,2020,588,520,1992,2980,1976,1513,1988,362,1695,778,1323,2300,990,370,415,980,1833,413
1018,819,2030,869,1246,757,1592,805,442,742,2415,2020,598,527,1980,2980,1974,1523,2010,365,1736,767,1333,2290,1015,376,420,982,1826,414
1094,855,2100,955,1286,761,1641,825,468,758,2530,2150,611,534,2055,3100,2020,1573,2085,375,1820,767,1329,2305,1031,383,429,1004,1909,427
1092,868,2135,940,1300,755,1643,830,413,776,2530,2125,614,542,2045,3150,1995,1602,2085,385,1837,749,1337,2350,1031,388,431,1036,1932,444
1118,869,2165,955,1316,750,1656,827,413,760,2550,2145,613,543,2010,3100,2015,1586,2115,387,1896,749,1373,2385,1050,402,434,1050,1945,442
1105,851,2125,933,1277,747,1652,816,401,731,2485,2175,605,538,1980,3040,1999,1586,2125,393,1925,739,1347,2335,1019,405,442,1056,1928,433
1104,875,2145,943,1327,741,1671,821,399,738,2515,2170,599,550,2035,3090,2065,1579,2125,400,1884,739,1350,2340,1022,399,438,1087,1915,443
1079,866,2145,960,1363,731,1660,809,397,726,2565,2135,595,544,2165,3080,2040,1543,2120,396,1860,735,1342,2335,1006,404,434,1068,1895,445
1080,880,2135,948,1382,747,1677,811,395,721,2555,2145,639,547,2215,3080,2055,1540,2075,401,1884,735,1358,2345,1020,409,435,1076,1892,451
1105,876,2145,948,1376,752,1666,821,393,713,2530,2080,624,546,2100,3060,2090,1566,2065,391,1914,733,1365,2315,1003,417,438,1112,1947,449
1076,844,2085,920,1345,744,1675,810,386,698,2495,2025,620,536,2030,2995,2065,1461,1985,378,1852,733,1321,2295,995,403,425,1040,1854,436
1064,848,2065,920,1373,731,1716,814,376,711,2545,2075,635,540,2045,3090,2055,1454,2025,372,1848,742,1338,2315,979,395,422,1027,1913,432
1060,856,2075,903,1369,711,1734,820,376,696,2515,2080,641,582,2045,3060,2060,1478,2040,377,1906,742,1326,2310,947,391,416,951,1824,418
1054,827,1936,874,1341,711,1727,809,362,674,2465,2005,645,588,1930,3200,2080,1429,1949,362,1819,746,1300,2290,954,382,406,875,1785,398
1066,833,1924,875,1349,725,1729,811,365,697,2505,2025,644,643,1981,3400,2130,1408,1973,373,1923,746,1310,2310,968,391,412,892,1818,404
1061,865,1960,884,1326,724,1748,806,368,694,2520,2015,638,631,1980,3380,2100,1441,1951,366,1857,757,1293,2270,985,388,415,867,1769,398
1060,870,1914,893,1323,680,1787,813,366,715,2505,2015,639,640,1953,3280,2125,1457,1988,366,1901,757,1274,2260,965,389,416,876,1839,393
1060,849,1866,888,1288,669,1757,798,361,706,2475,2035,636,639,1882,3270,2130,1440,1966,361,1854,746,1259,2210,950,386,418,829,1793,383
1018,824,1810,849,1309,671,1743,796,351,713,2395,2050,626,637,1874,3220,2140,1438,2025,345,1791,746,1293,2175,959,376,417,777,1727,361
1073,839,1875,864,1302,697,1752,794,348,712,2430,2080,646,637,1895,3320,2195,1430,2040,348,1843,745,1326,2250,955,400,427,843,1776,380
1096,849,1967,878,1300,688,1768,787,351,715,2430,2055,633,672,1893,3310,2150,1421,2050,357,1881,745,1298,2260,958,414,432,847,1754,387
1144,880,2030,925,1333,696,1797,807,358,719,2495,2090,641,664,1964,3380,2185,1461,2070,370,1932,758,1319,2255,983,419,434,901,1750,399
1113,882,2015,918,1331,720,1803,798,364,720,2480,2050,617,655,1974,3320,2155,1473,2045,368,1906,758,1349,2235,973,431,442,904,1740,407
1114,876,2130,941,1319,746,1823,819,367,734,2495,2050,623,650,2015,3370,2165,1480,2090,370,1926,750,1323,2255,979,448,465,930,1785,405
1150,897,2085,935,1363,756,1830,821,375,721,2480,2070,630,666,1995,3370,2165,1488,2060,363,1929,750,1321,2280,986,446,467,921,1762,403
1130,908,2040,914,1349,757,1785,805,359,705,2465,2020,612,650,1972,3330,2160,1513,2040,356,1906,743,1322,2275,971,447,472,869,1746,396
1120,910,2055,903,1358,754,1783,805,350,713,2495,2015,622,645,1937,3240,2195,1489,2040,356,1867,743,1313,2295,972,431,453,867,1762,386
1092,887,1975,879,1308,750,1778,808,342,699,2480,1984,623,626,1925,3180,2205,1474,2000,345,1829,755,1311,2275,951,427,457,825,1718,375
1105,894,1955,877,1335,750,1764,810,352,698,2490,2015,631,636,1971,3200,2230,1525,2045,349,1854,755,1322,2305,970,422,461,839,1730,377
1102,885,1931,886,1324,745,1764,803,350,695,2485,1982,621,653,1910,3130,2210,1471,2025,346,1797,760,1318,2320,975,434,468,818,1713,377
1075,896,1900,879,1310,733,1792,787,341,690,2485,1950,636,661,1904,3130,2220,1436,1991,342,1792,760,1284,2330,977,417,458,827,1672,370
1120,918,1936,920,1361,713,1798,803,341,710,2535,1969,635,650,1923,3180,2255,1501,2040,351,1803,767,1292,2405,1000,424,459,874,1739,374
1114,955,1998,914,1356,733,1803,808,344,706,2520,1996,632,653,1882,3240,2250,1518,2055,348,1870,767,1304,2400,1031,428,458,869,1742,380
1169,967,2045,919,1371,721,1840,812,346,703,2565,2025,673,668,1914,3260,2285,1539,2085,356,1906,762,1299,2430,1043,433,458,877,1793,395
1145,932,2015,922,1360,739,1827,805,351,707,2525,1993,699,686,1852,3280,2250,1519,2050,355,1930,762,1313,2405,1045,432,457,887,1758,395
1156,937,1990,921,1368,745,1874,811,361,717,2555,2005,685,673,1864,3300,2245,1567,2095,358,1889,770,1315,2485,1044,434,459,903,1747,395
1163,929,1980,917,1343,732,1842,802,357,728,2540,1998,677,678,1858,3290,2245,1516,2055,353,1844,770,1300,2485,1039,427,452,913,1736,387
1183,932,2000,920,1370,729,1871,811,358,744,2570,2025,681,675,1862,3290,2240,1562,2125,351,1858,774,1295,2465,1045,434,458,915,1770,393
1223,977,2045,949,1394,725,1891,813,362,726,2575,2045,685,678,1907,3440,2270,1570,2160,358,1950,774,1321,2500,1067,440,459,923,1776,402
1211,975,2085,956,1372,735,1839,816,359,740,2590,2025,689,687,1905,3350,2260,1576,2125,359,1914,767,1312,2425,1097,452,462,930,1772,404
1192,966,2090,934,1381,748,1825,814,359,743,2595,2025,691,699,1947,3440,2290,1559,2135,360,1887,767,1312,2445,1093,442,458,939,1769,404
1201,971,2085,926,1385,750,1838,817,356,734,2585,2035,686,701,1951,3440,2270,1586,2145,365,1924,753,1323,2455,1082,449,462,945,1768,406
1236,981,2085,930,1393,753,1866,815,363,756,2580,2045,699,703,1955,3500,2290,1591,2150,366,1995,753,1308,2490,1083,446,463,936,1767,406
1289,1003,2120,945,1399,759,1881,805,375,756,2575,2050,700,711,1984,3410,2310,1578,2135,362,2090,732,1323,2485,1084,448,460,959,1812,411
1275,1035,2205,982,1422,765,1897,811,373,776,2635,2070,698,710,2055,3510,2315,1597,2130,366,2030,732,1332,2475,1117,446,456,983,1842,415
1279,1026,2195,981,1419,760,1885,822,376,792,2640,2090,701,717,2030,3490,2345,1637,2150,366,2025,712,1335,2450,1103,453,462,976,1857,418
1270,1022,2245,999,1413,750,1897,833,376,827,2615,2085,692,715,2110,3460,2300,1632,2130,364,1998,712,1336,2455,1093,447,456,976,1865,413
1308,1049,2300,1000,1429,725,1914,846,386,842,2660,2110,700,738,2150,3540,2280,1633,2135,366,1999,723,1349,2480,1136,449,455,1021,1908,424
1315,1049,2305,991,1423,730,1917,837,382,844,2680,2080,698,729,2135,3520,2240,1592,2125,363,2010,723,1356,2485,1134,449,453,997,1908,425
1320,1025,2275,991,1420,713,1913,861,378,837,2705,2095,688,725,2080,3400,2240,1629,2095,360,2000,726,1339,2510,1128,430,443,971,1919,413
1333,1048,2385,1010,1450,705,1933,880,381,852,2765,2120,690,745,2125,3500,2275,1612,2145,362,2020,726,1356,2580,1144,423,440,963,1957,425
1340,1050,2460,1029,1448,702,1997,886,393,892,2790,2145,694,754,2150,3550,2320,1641,2145,366,2025,718,1362,2555,1225,428,447,953,1955,430
1334,1042,2410,1022,1444,719,1974,876,392,916,2785,2115,692,756,2155,3520,2325,1593,2095,374,1995,718,1382,2560,1269,425,445,948,1947,428
1331,1036,2410,1009,1410,732,1990,870,386,898,2745,2070,714,735,2115,3460,2300,1562,2100,373,2005,720,1399,2600,1303,423,440,938,1932,421
1311,1006,2330,985,1413,718,1949,848,376,874,2695,2000,708,719,2100,3480,2265,1538,2035,369,2000,720,1384,2595,1242,416,428,922,1889,409
1307,1013,2340,1000,1389,710,1957,850,376,860,2785,2020,704,722,2110,3490,2310,1534,2085,369,2010,712,1378,2590,1247,412,432,940,1917,411
1327,1016,2355,1001,1388,708,2010,849,375,872,2750,2030,723,728,2120,3490,2295,1544,2070,369,2025,712,1389,2590,1257,414,429,959,1912,411
1314,996,2395,990,1369,724,1985,846,366,860,2730,2010,729,713,2110,3430,2265,1518,2040,362,1987,736,1372,2570,1235,408,425,934,1881,399
1317,1010,2415,999,1391,709,1990,852,372,855,2770,2010,729,727,2090,3490,2255,1550,2060,365,2015,736,1392,2655,1240,421,434,944,1899,404
1347,1031,2505,1008,1389,708,2020,863,372,863,2795,2030,738,749,2135,3490,2290,1551,2095,363,2040,755,1385,2670,1265,421,429,942,1937,402
1364,1049,2495,1018,1384,727,2035,871,367,862,2820,2040,732,731,2150,3470,2280,1539,2100,360,2065,755,1425,2705,1231,424,434,930,1913,408
1370,1065,2515,1020,1392,747,2035,878,371,873,2855,2065,742,745,2185,3470,2300,1534,2105,360,2030,760,1425,2765,1227,422,432,931,1929,418
1324,1024,2420,990,1343,755,1997,841,361,834,2765,2015,723,710,2090,3320,2225,1507,2040,351,1979,760,1405,2670,1188,409,424,892,1894,408
1314,1018,2405,999,1378,738,1990,846,361,818,2770,2005,707,710,2070,3390,2110,1523,2085,355,1967,750,1416,2660,1179,405,424,892,1874,405
1305,1037,2355,1017,1359,716,2020,850,359,820,2790,2015,716,725,2245,3360,2170,1535,2085,358,1951,750,1416,2730,1178,405,431,896,1835,401
1318,1050,2430,1000,1402,711,2030,861,361,810,2805,2045,732,732,2280,3320,2245,1540,2075,361,1972,746,1419,2760,1191,395,425,907,1809,412
1287,1030,2435,991,1382,710,1999,847,352,797,2750,1999,712,745,2240,3260,2260,1521,2040,358,1930,746,1412,2775,1185,387,420,909,1808,413
1289,1038,2465,1007,1394,684,1974,846,348,795,2730,2010,712,749,2240,3190,2260,1528,2050,357,1919,774,1422,2755,1226,388,425,895,1821,404
1294,1050,2550,1015,1418,677,1976,848,350,787,2780,2045,723,774,2265,3250,2365,1552,2065,362,2020,774,1431,2890,1265,390,426,884,1834,412
1354,1065,2620,1022,1416,672,1991,852,351,786,2775,2020,732,775,2250,3270,2380,1593,2095,373,2075,766,1433,2850,1314,403,432,875,1868,429
1327,1056,2630,1032,1392,659,1995,846,352,800,2765,2020,725,780,2280,3270,2355,1576,2130,360,1825,766,1413,2805,1282,397,437,887,1836,432
