6326,6471,6301,6503,6991,6502,6770,6501,6703,6701,6752,6753,7270,7261,7731,7733,7752,7911,7912,3101,4021,4010,5002,5108,5332,5406,5401,5801,5802,7012
クボタ,日本精工,コマツ,三菱電機,松下電工,東芝,アルプス電気,日立,沖電気,NEC,松下電器産業,シャープ,富士重工業,マツダ,ニコン,オリンパス,リコー,凸版印刷,大日本印刷,東洋紡,日産化学工業,三菱化学,昭和シェル石油,ブリジストン,TOTO,神戸製鋼所,新日本製鉄,古河電気工業,住友電気工業,川崎重工業
277,317,438,331,666,335,1333,464,276,423,1011,1275,434,234,763,2175,1721,760,1228,178,550,215,765,1497,657,72,135,263,714,97
275,313,441,328,668,331,1306,451,273,432,1002,1283,432,232,743,2160,1698,749,1219,176,548,214,767,1494,659,72,137,264,727,98
272,307,435,319,670,324,1273,453,269,418,989,1278,421,231,737,2150,1680,732,1184,175,545,208,779,1520,651,70,136,254,715,96
272,311,430,315,669,318,1263,454,268,423,994,1259,425,235,731,2185,1679,735,1171,175,550,215,781,1521,657,71,136,247,719,96
272,308,426,315,660,318,1266,455,265,425,971,1244,429,240,751,2240,1692,735,1189,176,560,215,785,1502,660,73,134,247,718,96
270,308,423,318,665,320,1160,459,269,443,982,1235,435,240,752,2215,1676,727,1185,174,576,216,806,1528,650,72,137,251,720,96
267,313,428,328,689,331,1225,474,276,466,1008,1266,442,241,765,2250,1712,732,1207,177,585,222,808,1540,655,72,136,260,731,98
274,321,431,323,684,329,1228,475,273,477,1015,1287,447,240,763,2250,1737,740,1232,177,607,221,800,1527,635,73,134,265,726,97
271,310,422,316,667,326,1189,455,272,473,1004,1275,439,234,770,2250,1701,755,1193,174,603,217,795,1497,621,72,134,252,715,96
278,315,425,321,660,329,1226,455,277,493,1032,1298,450,239,776,2275,1706,755,1190,174,605,216,800,1521,641,74,133,257,720,97
281,319,433,333,669,350,1287,464,279,498,1080,1304,458,241,774,2280,1775,765,1225,172,623,221,802,1544,655,73,133,278,727,97
283,320,440,343,666,363,1383,466,285,492,1088,1315,455,239,808,2260,1780,771,1232,178,614,222,797,1550,667,74,136,295,758,97
288,325,432,347,673,378,1390,493,292,518,1128,1381,465,240,858,2295,1811,786,1254,174,610,225,800,1540,661,74,134,313,775,97
297,328,426,344,670,374,1362,479,291,517,1104,1380,476,244,846,2310,1823,787,1244,174,602,223,804,1528,661,77,135,301,797,102
302,331,431,346,671,362,1349,480,293,520,1119,1360,478,248,859,2395,1840,796,1241,174,592,222,807,1525,661,81,138,295,788,98
306,340,439,349,691,380,1389,499,310,538,1135,1362,479,252,901,2365,1868,804,1289,175,587,226,818,1525,668,88,144,303,812,104
311,344,436,353,700,383,1405,493,310,542,1142,1395,487,257,925,2400,1887,827,1334,180,610,236,828,1539,665,98,148,304,829,104
315,343,445,371,705,399,1406,501,313,568,1161,1450,486,265,918,2405,1901,832,1318,182,604,235,820,1569,650,97,147,307,848,111
315,343,437,375,702,387,1420,503,305,560,1153,1426,491,265,909,2395,1873,813,1284,189,599,229,815,1573,646,95,147,295,840,110
314,347,438,383,713,393,1475,506,308,568,1133,1458,500,270,892,2465,1917,817,1298,188,609,228,823,1561,653,94,145,301,837,111
315,351,424,369,718,389,1442,488,305,567,1136,1455,506,257,889,2505,1921,841,1305,185,624,230,827,1576,647,90,144,295,834,108
311,347,431,375,720,386,1478,483,308,563,1125,1459,516,262,909,2535,1945,845,1290,186,626,227,841,1589,647,90,145,299,830,108
299,342,420,361,714,371,1424,468,314,537,1100,1447,511,259,880,2475,1903,833,1256,184,614,230,845,1534,670,91,147,288,822,108
303,342,422,371,710,385,1449,474,331,548,1113,1499,521,269,904,2550,1960,841,1292,186,620,230,845,1588,669,92,149,293,830,109
309,348,428,372,696,388,1547,482,338,550,1121,1518,537,282,912,2530,1995,844,1295,194,626,232,834,1629,656,94,149,295,831,108
306,347,437,378,693,389,1570,483,328,550,1127,1503,539,286,913,2525,2015,848,1277,202,630,235,842,1634,653,93,149,299,832,108
314,348,449,373,696,388,1539,483,333,545,1120,1490,537,288,925,2590,2000,850,1289,200,627,233,849,1629,668,98,153,298,829,113
314,345,463,370,696,383,1536,489,333,543,1128,1480,543,302,917,2540,2020,850,1285,205,633,245,865,1617,677,104,159,302,825,124
305,335,454,363,681,372,1498,474,328,536,1108,1456,533,292,888,2525,1984,835,1259,201,619,239,860,1580,672,101,153,291,809,117
322,338,458,365,686,370,1495,471,326,540,1106,1462,541,296,901,2545,1963,830,1237,206,624,243,861,1572,701,103,156,303,797,123
